id,sku,warehouse,zone,bin,wms,erp,tms,physical,allocated,last_count,vwgl_matstorloc_id,vwgl_matstorloc_valid_from,__operation_type,__timestamp,material,plant,storagelocation,maintenancestatus,deletionflag,fiscalyearofcurrentperiod,currentperiod,physicalinventoryblockingind,freeavailablestock,baseunit,stockintransfer,stockinqualityinspection,totalstockofallrestrbatches,blockedstock,blockedstockreturns,valunrestusestockprevper,stockintransferprevper,stockinqualityinsprevper,restrictedusestockprevper,blockedstockprevper,blockedstockreturnsprevper,dateoflastpostedcount,creationdate,instance,i_product,i_storagelocation,etl_aend_tstamp,sap_anchor,sap_source_id
INV-06220,FL-7020-1219,WH-02,A-12,A-12-08-1,316,316,316,316,37,2026-07-20 04:15:34+00:00,,,,,FL-7020-1219,1400,WAM1,DL,,2025,05,,316,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06221,FL-8265-1220,WH-02,HZ-02,HZ-02-15-2,293,293,293,293,48,2026-07-20 08:08:34+00:00,,,,,FL-8265-1220,1400,S0M2,DL,,2026,10,,293,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06222,EL-8068-1221,WH-01,B-07,B-07-15-3,247,247,247,247,16,2026-07-19 22:40:34+00:00,,,,,EL-8068-1221,1400,FR12,DL,,2022,05,,247,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06223,CH-4814-1222,WH-02,JIS-07,JIS-07-14-1,724,724,724,724,39,2026-07-20 02:04:34+00:00,,,,,CH-4814-1222,1400,S1M1,DL,,2024,08,,724,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06224,IN-2366-1223,WH-02,Q-04,Q-04-04-2,489,489,489,489,22,2026-07-19 18:30:34+00:00,,,,,IN-2366-1223,1400,W0M1,DL,,2024,05,,489,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06225,CH-4283-1224,WH-01,B-07,B-07-08-3,275,275,275,275,47,2026-07-19 20:42:34+00:00,,,,,CH-4283-1224,1400,S0M3,DL,,2024,11,,275,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06226,IN-5590-1225,WH-01,HZ-02,HZ-02-08-1,398,398,398,398,1,2026-07-20 01:41:34+00:00,,,,,IN-5590-1225,1400,FAM1,DL,,2022,08,,398,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06227,FL-6464-1226,WH-01,HZ-02,HZ-02-17-2,632,632,632,632,2,2026-07-20 00:11:34+00:00,,,,,FL-6464-1226,1400,XNM3,DL,,2023,06,,632,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06228,FL-4931-1227,WH-02,B-07,B-07-15-3,162,162,162,162,33,2026-07-20 04:09:34+00:00,,,,,FL-4931-1227,1400,F759,DL,,2025,11,,162,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06229,EL-4773-1228,WH-01,JIS-07,JIS-07-16-1,727,727,727,727,79,2026-07-20 06:44:34+00:00,,,,,EL-4773-1228,1400,XZM1,DL,,2024,08,,727,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06230,FL-3687-1229,WH-02,B-07,B-07-18-2,491,491,491,491,37,2026-07-20 03:28:34+00:00,,,,,FL-3687-1229,1400,F1M1,DL,,2023,02,,491,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06231,CH-9716-1230,WH-02,Q-04,Q-04-07-3,600,600,600,600,4,2026-07-20 02:42:34+00:00,,,,,CH-9716-1230,1400,S4M1,DL,,2026,06,,600,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06232,PO-7877-1231,WH-02,JIS-07,JIS-07-04-1,385,385,385,385,43,2026-07-20 04:43:34+00:00,,,,,PO-7877-1231,1400,F761,DL,,2023,08,,385,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06233,CH-9862-1232,WH-02,JIS-07,JIS-07-04-2,56,56,56,56,4,2026-07-20 07:19:34+00:00,,,,,CH-9862-1232,1400,XNM3,DL,,2024,03,,56,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06234,PO-3602-1233,WH-01,A-12,A-12-05-3,529,529,529,529,20,2026-07-19 19:00:34+00:00,,,,,PO-3602-1233,1400,F4M1,DL,,2025,04,,529,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06235,FL-2748-1234,WH-02,HZ-02,HZ-02-04-1,714,714,714,714,45,2026-07-20 08:12:34+00:00,,,,,FL-2748-1234,1400,FR12,DL,,2024,02,,714,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06236,EL-1504-1235,WH-02,Q-04,Q-04-07-2,70,70,70,70,0,2026-07-19 23:08:34+00:00,,,,,EL-1504-1235,1400,S4M1,DL,X,2025,03,,70,ST,0,0,0,0,0,0,0,0,0,0,0,20260720,20260720,Kassel,,,,False,
INV-06237,PO-3087-1236,WH-02,A-12,A-12-14-3,583,583,583,583,14,2026-07-20 03:52:34+00:00,,,,,PO-3087-1236,1400,FBM1,DL,,2024,02,,583,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06238,CH-8675-1237,WH-01,Q-04,Q-04-15-1,696,696,696,696,38,2026-07-20 06:47:34+00:00,,,,,CH-8675-1237,1400,F4M1,DL,,2022,07,,696,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06239,IN-6579-1238,WH-01,JIS-07,JIS-07-16-2,56,56,56,56,3,2026-07-20 07:43:34+00:00,,,,,IN-6579-1238,1400,XNM2,DL,,2024,02,,56,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06240,PO-5930-1239,WH-02,Q-04,Q-04-07-3,542,542,542,542,17,2026-07-19 18:13:34+00:00,,,,,PO-5930-1239,1400,FAM1,DL,,2023,04,,542,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06241,EL-6277-1240,WH-01,B-07,B-07-02-1,322,322,322,322,49,2026-07-20 04:56:34+00:00,,,,,EL-6277-1240,1400,FAM5,DL,,2025,09,,322,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06242,EL-3784-1241,WH-02,HZ-02,HZ-02-15-2,441,441,441,441,12,2026-07-19 21:18:34+00:00,,,,,EL-3784-1241,1400,S0M2,DL,,2026,01,,441,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06243,IN-4276-1242,WH-01,JIS-07,JIS-07-09-3,408,408,408,408,66,2026-07-20 06:32:34+00:00,,,,,IN-4276-1242,1400,XNTS,DL,,2025,10,,408,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06244,FL-2773-1243,WH-01,JIS-07,JIS-07-06-1,223,223,223,223,20,2026-07-20 03:56:34+00:00,,,,,FL-2773-1243,1400,FAM1,DL,,2026,12,,223,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06245,PO-1959-1244,WH-01,JIS-07,JIS-07-02-2,54,54,54,54,3,2026-07-20 05:44:34+00:00,,,,,PO-1959-1244,1400,S0M1,DL,,2022,06,,54,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06246,PO-5573-1245,WH-02,A-12,A-12-13-3,156,156,156,156,35,2026-07-19 20:21:34+00:00,,,,,PO-5573-1245,1400,W0M1,DL,,2024,03,,156,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06247,PO-5625-1246,WH-02,A-12,A-12-18-1,154,154,154,154,28,2026-07-20 02:52:34+00:00,,,,,PO-5625-1246,1400,S3M1,DL,,2022,12,,154,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06248,EL-8646-1247,WH-01,Q-04,Q-04-06-2,503,503,503,503,18,2026-07-19 17:35:34+00:00,,,,,EL-8646-1247,1400,FAM5,DL,,2025,03,,503,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06249,EL-3448-1248,WH-02,B-07,B-07-13-3,618,618,618,618,20,2026-07-20 04:45:34+00:00,,,,,EL-3448-1248,1400,SAM1,DL,,2023,10,,618,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06250,IN-9986-1249,WH-02,JIS-07,JIS-07-16-1,150,150,150,150,2,2026-07-20 02:17:34+00:00,,,,,IN-9986-1249,1400,S0M1,DL,,2025,09,,150,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06251,IN-9955-1250,WH-02,B-07,B-07-08-2,121,121,121,121,4,2026-07-20 02:27:34+00:00,,,,,IN-9955-1250,1400,XN99,DL,,2026,11,,121,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06252,IN-7551-1251,WH-01,B-07,B-07-11-3,509,509,509,509,77,2026-07-20 06:04:34+00:00,,,,,IN-7551-1251,1400,F1M1,DL,,2026,05,,509,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06253,CH-5675-1252,WH-02,A-12,A-12-05-1,544,544,544,544,57,2026-07-19 22:44:34+00:00,,,,,CH-5675-1252,1400,S1M1,DL,,2025,02,,544,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06254,PO-6783-1253,WH-02,B-07,B-07-08-2,757,757,757,757,13,2026-07-20 04:40:34+00:00,,,,,PO-6783-1253,1400,WAM1,DL,,2025,10,,757,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06255,FL-2179-1254,WH-02,B-07,B-07-13-3,152,152,152,152,15,2026-07-19 21:22:34+00:00,,,,,FL-2179-1254,1400,FAM4,DL,,2024,11,,152,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06256,PO-3008-1255,WH-02,A-12,A-12-10-1,408,408,408,408,35,2026-07-20 07:13:34+00:00,,,,,PO-3008-1255,1400,XN38,DL,,2026,03,,408,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06257,CH-9371-1256,WH-02,HZ-02,HZ-02-12-2,678,678,678,678,54,2026-07-19 20:07:34+00:00,,,,,CH-9371-1256,1400,FR12,DL,,2025,11,,678,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06258,PO-1190-1257,WH-02,JIS-07,JIS-07-11-3,363,363,363,363,32,2026-07-19 17:45:34+00:00,,,,,PO-1190-1257,1400,D0M1,DL,,2024,07,,363,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06259,EL-6323-1258,WH-02,B-07,B-07-16-1,133,133,133,133,1,2026-07-19 19:42:34+00:00,,,,,EL-6323-1258,1400,FAM1,DL,,2026,04,,133,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06260,IN-6774-1259,WH-02,JIS-07,JIS-07-07-2,331,331,331,331,49,2026-07-20 03:41:34+00:00,,,,,IN-6774-1259,1400,F1M1,DL,,2022,12,,331,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06261,FL-8952-1260,WH-02,JIS-07,JIS-07-08-3,326,326,326,326,56,2026-07-20 04:39:34+00:00,,,,,FL-8952-1260,1400,F759,DL,,2024,02,,326,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06262,PO-6516-1261,WH-01,JIS-07,JIS-07-11-1,396,396,396,396,18,2026-07-19 19:47:34+00:00,,,,,PO-6516-1261,1400,XNM2,DL,,2025,11,,396,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06263,IN-1853-1262,WH-02,B-07,B-07-01-2,82,82,82,82,17,2026-07-19 21:15:34+00:00,,,,,IN-1853-1262,1400,FAM4,DL,,2023,05,,82,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06264,PO-8539-1263,WH-02,Q-04,Q-04-15-3,446,446,446,446,36,2026-07-20 06:18:34+00:00,,,,,PO-8539-1263,1400,F4M1,DL,,2024,05,,446,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06265,FL-8645-1264,WH-01,B-07,B-07-16-1,474,474,474,474,60,2026-07-19 20:35:34+00:00,,,,,FL-8645-1264,1400,F761,DL,,2024,06,,474,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06266,FL-3580-1265,WH-01,A-12,A-12-04-2,734,734,734,734,32,2026-07-20 03:04:34+00:00,,,,,FL-3580-1265,1400,S0M6,DL,,2023,07,,734,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06267,IN-7254-1266,WH-01,A-12,A-12-17-3,377,377,377,377,12,2026-07-20 00:03:34+00:00,,,,,IN-7254-1266,1400,XNRV,DL,,2024,07,,377,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06268,IN-3014-1267,WH-02,HZ-02,HZ-02-10-1,613,613,613,613,46,2026-07-20 06:50:34+00:00,,,,,IN-3014-1267,1400,S1M1,DL,,2024,04,,613,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06269,IN-8522-1268,WH-01,JIS-07,JIS-07-16-2,743,743,743,743,22,2026-07-20 06:55:34+00:00,,,,,IN-8522-1268,1400,S4M1,DL,,2025,11,,743,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06270,CH-1347-1269,WH-01,Q-04,Q-04-10-3,737,737,737,737,77,2026-07-20 07:18:34+00:00,,,,,CH-1347-1269,1400,S6M1,DL,,2024,12,,737,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06271,FL-2950-1270,WH-02,A-12,A-12-11-1,100,100,100,100,14,2026-07-20 04:15:34+00:00,,,,,FL-2950-1270,1400,W0M6,DL,,2026,01,,100,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06272,PO-8945-1271,WH-01,JIS-07,JIS-07-04-2,298,298,298,298,60,2026-07-20 01:53:34+00:00,,,,,PO-8945-1271,1400,BN99,DL,,2023,07,,298,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06273,EL-8093-1272,WH-02,Q-04,Q-04-06-3,130,130,130,130,22,2026-07-19 23:10:34+00:00,,,,,EL-8093-1272,1400,F6M1,DL,,2024,04,,130,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06274,PO-9496-1273,WH-02,Q-04,Q-04-01-1,225,225,225,225,6,2026-07-19 21:12:34+00:00,,,,,PO-9496-1273,1400,XN12,DL,,2025,06,,225,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06275,EL-6076-1274,WH-01,Q-04,Q-04-15-2,407,407,407,407,17,2026-07-19 22:09:34+00:00,,,,,EL-6076-1274,1400,XNQA,DL,,2025,08,,407,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06276,PO-5219-1275,WH-02,B-07,B-07-03-3,229,229,229,229,48,2026-07-19 23:02:34+00:00,,,,,PO-5219-1275,1400,XNM3,DL,,2025,03,,229,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06277,PO-5982-1276,WH-01,JIS-07,JIS-07-01-1,428,428,428,428,67,2026-07-20 01:45:34+00:00,,,,,PO-5982-1276,1400,S0M6,DL,,2025,02,,428,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06278,IN-3705-1277,WH-02,B-07,B-07-01-2,725,725,725,725,22,2026-07-20 03:21:34+00:00,,,,,IN-3705-1277,1400,S6M1,DL,,2026,11,,725,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06279,FL-9236-1278,WH-02,A-12,A-12-03-3,416,416,416,416,5,2026-07-20 06:34:34+00:00,,,,,FL-9236-1278,1400,S0M2,DL,,2024,11,,416,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06280,EL-5977-1279,WH-01,JIS-07,JIS-07-10-1,357,357,357,357,0,2026-07-19 20:01:34+00:00,,,,,EL-5977-1279,1400,XN38,DL,,2026,11,,357,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06281,FL-1508-1280,WH-02,Q-04,Q-04-09-2,686,686,686,686,17,2026-07-20 05:49:34+00:00,,,,,FL-1508-1280,1400,XNRI,DL,,2022,01,,686,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06282,PO-1102-1281,WH-01,HZ-02,HZ-02-04-3,392,392,392,392,73,2026-07-19 23:38:34+00:00,,,,,PO-1102-1281,1400,XNM1,DL,,2024,03,,392,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06283,FL-3890-1282,WH-02,B-07,B-07-14-1,164,164,164,164,15,2026-07-20 06:19:34+00:00,,,,,FL-3890-1282,1400,S1M1,DL,,2025,03,,164,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06284,FL-3285-1283,WH-02,A-12,A-12-08-2,605,605,605,605,62,2026-07-20 07:28:34+00:00,,,,,FL-3285-1283,1400,XNTS,DL,,2022,08,,605,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06285,EL-1047-1284,WH-02,HZ-02,HZ-02-02-3,108,108,108,108,17,2026-07-20 06:28:34+00:00,,,,,EL-1047-1284,1400,F1M1,DL,,2023,02,,108,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06286,EL-5318-1285,WH-02,B-07,B-07-04-1,696,696,696,696,57,2026-07-20 02:54:34+00:00,,,,,EL-5318-1285,1400,FAM4,DL,,2022,04,,696,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06287,EL-9264-1286,WH-02,HZ-02,HZ-02-07-2,122,122,122,122,12,2026-07-19 23:00:34+00:00,,,,,EL-9264-1286,1400,W0M2,DL,,2026,01,,122,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06288,IN-2634-1287,WH-02,JIS-07,JIS-07-16-3,112,112,112,112,0,2026-07-19 22:17:34+00:00,,,,,IN-2634-1287,1400,F230,DL,,2023,09,,112,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06289,EL-6788-1288,WH-01,B-07,B-07-09-1,445,445,445,445,69,2026-07-19 18:51:34+00:00,,,,,EL-6788-1288,1400,W0M3,DL,,2023,05,,445,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06290,PO-7375-1289,WH-02,JIS-07,JIS-07-10-2,273,273,273,273,60,2026-07-19 21:39:34+00:00,,,,,PO-7375-1289,1400,XNQA,DL,,2026,05,,273,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06291,PO-2438-1290,WH-02,Q-04,Q-04-08-3,219,219,219,219,7,2026-07-20 04:25:34+00:00,,,,,PO-2438-1290,1400,FAM3,DL,,2025,09,,219,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06292,CH-9855-1291,WH-01,JIS-07,JIS-07-01-1,229,229,229,229,32,2026-07-20 03:18:34+00:00,,,,,CH-9855-1291,1400,XN38,DL,,2024,11,,229,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06293,EL-1940-1292,WH-02,Q-04,Q-04-02-2,530,530,530,530,72,2026-07-19 20:50:34+00:00,,,,,EL-1940-1292,1400,FAM3,DL,,2025,01,,530,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06294,IN-8013-1293,WH-02,JIS-07,JIS-07-10-3,600,600,600,600,18,2026-07-19 19:17:34+00:00,,,,,IN-8013-1293,1400,W0M3,DL,,2022,07,,600,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06295,FL-3172-1294,WH-01,A-12,A-12-17-1,729,729,729,729,23,2026-07-20 07:51:34+00:00,,,,,FL-3172-1294,1400,W0M6,DL,,2024,09,,729,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06296,EL-8813-1295,WH-02,Q-04,Q-04-06-2,213,213,213,213,11,2026-07-19 17:30:34+00:00,,,,,EL-8813-1295,1400,S4M1,DL,,2025,07,,213,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06297,FL-5085-1296,WH-02,HZ-02,HZ-02-15-3,72,72,72,72,1,2026-07-19 18:44:34+00:00,,,,,FL-5085-1296,1400,D0M1,DL,,2023,04,,72,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06298,IN-6982-1297,WH-02,A-12,A-12-07-1,637,637,637,637,50,2026-07-20 06:30:34+00:00,,,,,IN-6982-1297,1400,XN99,DL,,2026,03,,637,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06299,IN-4805-1298,WH-02,B-07,B-07-08-2,654,654,654,654,9,2026-07-20 00:49:34+00:00,,,,,IN-4805-1298,1400,XN38,DL,,2023,05,,654,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06300,FL-5246-1299,WH-01,A-12,A-12-13-3,750,750,750,750,15,2026-07-20 05:47:34+00:00,,,,,FL-5246-1299,1400,XDM1,DL,,2023,05,,750,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06301,PO-4066-1300,WH-01,Q-04,Q-04-16-1,39,39,39,39,6,2026-07-20 07:03:34+00:00,,,,,PO-4066-1300,1400,S3M1,DL,,2023,06,,39,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06302,EL-4672-1301,WH-01,B-07,B-07-13-2,64,64,64,64,13,2026-07-19 18:07:34+00:00,,,,,EL-4672-1301,1400,FAM3,DL,,2024,07,,64,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06303,FL-5238-1302,WH-01,B-07,B-07-07-3,462,462,462,462,23,2026-07-19 18:59:34+00:00,,,,,FL-5238-1302,1400,S1M1,DL,,2026,03,,462,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06304,CH-7723-1303,WH-02,JIS-07,JIS-07-04-1,82,82,82,82,1,2026-07-19 19:48:34+00:00,,,,,CH-7723-1303,1400,XN12,DL,,2022,03,,82,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06305,PO-1689-1304,WH-02,Q-04,Q-04-03-2,200,200,200,200,36,2026-07-20 03:20:34+00:00,,,,,PO-1689-1304,1400,FAM4,DL,,2023,06,,200,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06306,PO-1030-1305,WH-01,B-07,B-07-01-3,57,57,57,57,5,2026-07-19 18:57:34+00:00,,,,,PO-1030-1305,1400,BN99,DL,,2024,01,,57,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06307,IN-6563-1306,WH-01,HZ-02,HZ-02-14-1,680,680,680,680,62,2026-07-19 18:23:34+00:00,,,,,IN-6563-1306,1400,FAM4,DL,,2023,02,,680,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06308,EL-8722-1307,WH-01,Q-04,Q-04-09-2,284,284,284,284,6,2026-07-20 07:28:34+00:00,,,,,EL-8722-1307,1400,XN93,DL,,2023,07,,284,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06309,PO-9755-1308,WH-01,HZ-02,HZ-02-04-3,175,175,175,175,40,2026-07-20 04:17:34+00:00,,,,,PO-9755-1308,1400,F1M1,DL,,2024,09,,175,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06310,CH-6841-1309,WH-01,HZ-02,HZ-02-04-1,493,493,493,493,3,2026-07-20 08:09:34+00:00,,,,,CH-6841-1309,1400,S4M1,DL,,2024,09,,493,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06311,IN-6038-1310,WH-01,B-07,B-07-15-2,34,34,34,34,3,2026-07-20 01:12:34+00:00,,,,,IN-6038-1310,1400,FR12,DL,,2022,07,,34,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06312,PO-6597-1311,WH-01,A-12,A-12-13-3,461,461,461,461,34,2026-07-20 06:49:34+00:00,,,,,PO-6597-1311,1400,XNRI,DL,,2024,07,,461,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06313,IN-9083-1312,WH-02,JIS-07,JIS-07-12-1,60,60,60,60,13,2026-07-19 21:53:34+00:00,,,,,IN-9083-1312,1400,XN50,DL,,2024,03,,60,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06314,PO-1440-1313,WH-01,A-12,A-12-15-2,198,198,198,198,3,2026-07-20 06:40:34+00:00,,,,,PO-1440-1313,1400,S0M3,DL,,2025,12,,198,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06315,IN-5436-1314,WH-01,B-07,B-07-09-3,373,373,373,373,9,2026-07-20 05:02:34+00:00,,,,,IN-5436-1314,1400,F773,DL,,2022,09,,373,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06316,PO-1881-1315,WH-02,HZ-02,HZ-02-11-1,49,49,49,49,10,2026-07-19 19:53:34+00:00,,,,,PO-1881-1315,1400,W0M6,DL,,2025,03,,49,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06317,EL-5811-1316,WH-01,JIS-07,JIS-07-16-2,211,211,211,211,9,2026-07-19 18:56:34+00:00,,,,,EL-5811-1316,1400,XNRV,DL,,2025,05,,211,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-06318,IN-9959-1317,WH-02,A-12,A-12-12-3,700,700,700,700,76,2026-07-20 07:15:34+00:00,,,,,IN-9959-1317,1400,FAM3,DL,,2022,11,,700,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
